,title,genres,overview,release_date,runtime,review,language,popularity,cast,crew,content to embed
238,"Ever-Changing Clouds, Like My Ever-Changing Life",['Animation'],"In a city like an abyss, four children, who just graduated from school, grow up in the journey and embark on their own lives. They are separated and reunited. It is also the director's rhapsody.",2023-11-15,35,0.0,zh,0.6,[],['CHEN Qiang'],"Movie Name: Ever-Changing Clouds, Like My Ever-Changing Life 
 Movie Genre: ['Animation'] 
 Movie Overview: In a city like an abyss, four children, who just graduated from school, grow up in the journey and embark on their own lives. They are separated and reunited. It is also the director's rhapsody. 
 Movie Release Date: 2023-11-15 
 Movie Runtime: 35 
 Movie Review: 0.0 
 Movie Language: zh 
 Movie Popularity: 0.6 
 Cast: [] 
 Crew: ['CHEN Qiang']"
239,Plutopia,"['Animation', 'Comedy', 'Family']","Mickey's on vacation at Camp Utopia. At first Pluto thinks it really is utopia: trees everywhere and a cat to chase. But the cabin rules are strict: no dogs indoors, and dogs must be muzzled and leashed. Mickey puts Pluto out to sleep, just out of reach of his food, and the cat comes down and taunts him. Pluto falls asleep and dreams of his ""Plutopia"" with a subservient cat begging Pluto to bite him and catering to his every need.",1951-05-18,7,5.4,en,2.767,"['James MacDonald', 'Pinto Colvig', 'Jim Backus']","['Walt Disney', 'Charles A. Nichols', 'Joseph Dubin', 'Les Clark', 'Lance Nolley', 'Dan MacManus', 'Ray Huffine', 'Jack Boyd', 'Ralph Wright', 'Al Bertino', 'George Nicholas', 'Marvin Woodward', 'Fred Moore', 'Norman Ferguson']","Movie Name: Plutopia 
 Movie Genre: ['Animation', 'Comedy', 'Family'] 
 Movie Overview: Mickey's on vacation at Camp Utopia. At first Pluto thinks it really is utopia: trees everywhere and a cat to chase. But the cabin rules are strict: no dogs indoors, and dogs must be muzzled and leashed. Mickey puts Pluto out to sleep, just out of reach of his food, and the cat comes down and taunts him. Pluto falls asleep and dreams of his ""Plutopia"" with a subservient cat begging Pluto to bite him and catering to his every need. 
 Movie Release Date: 1951-05-18 
 Movie Runtime: 7 
 Movie Review: 5.4 
 Movie Language: en 
 Movie Popularity: 2.767 
 Cast: ['James MacDonald', 'Pinto Colvig', 'Jim Backus'] 
 Crew: ['Walt Disney', 'Charles A. Nichols', 'Joseph Dubin', 'Les Clark', 'Lance Nolley', 'Dan MacManus', 'Ray Huffine', 'Jack Boyd', 'Ralph Wright', 'Al Bertino', 'George Nicholas', 'Marvin Woodward', 'Fred Moore', 'Norman Ferguson']"
240,Elvis in Las Vegas,['Documentary'],"The untold story of how Elvis transformed Las Vegas and how the city helped destroy him.  Based in Seventies Vegas, and featuring some of Elvis's finest performances, home movies and rare archive footage, Elvis In Vegas reveals a bizarre tale of intrigue and excess, recounted by those closest to him.",,90,0.0,en,0.6,[],[],"Movie Name: Elvis in Las Vegas 
 Movie Genre: ['Documentary'] 
 Movie Overview: The untold story of how Elvis transformed Las Vegas and how the city helped destroy him.  Based in Seventies Vegas, and featuring some of Elvis's finest performances, home movies and rare archive footage, Elvis In Vegas reveals a bizarre tale of intrigue and excess, recounted by those closest to him. 
 Movie Release Date:  
 Movie Runtime: 90 
 Movie Review: 0.0 
 Movie Language: en 
 Movie Popularity: 0.6 
 Cast: [] 
 Crew: []"
241,Apex Legends: The Movie,['Animation'],Master an ever-growing roster of legendary characters with powerful abilities and experience strategic squad play and innovative gameplay in the next evolution of Hero Shooter and Battle Royale.,2023-06-16,1,10.0,en,0.0,"['Ike Amadi', 'Gabe Kunda']",[],"Movie Name: Apex Legends: The Movie 
 Movie Genre: ['Animation'] 
 Movie Overview: Master an ever-growing roster of legendary characters with powerful abilities and experience strategic squad play and innovative gameplay in the next evolution of Hero Shooter and Battle Royale. 
 Movie Release Date: 2023-06-16 
 Movie Runtime: 1 
 Movie Review: 10.0 
 Movie Language: en 
 Movie Popularity: 0.0 
 Cast: ['Ike Amadi', 'Gabe Kunda'] 
 Crew: []"
242,A Cachoeira dos Pássaros,"['Animation', 'Drama']",,,0,0.0,pt,0.6,[],"['Rony Severiano', 'Roberto Bezerra', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Pedro Audir', 'Esdras Victor', 'Esdras Victor', 'Corina Santiago', 'Corina Santiago', 'Corina Santiago', 'Corina Santiago', 'Áquila Felix', 'nico albuquerque', 'nico albuquerque', 'Laura Castor', 'Tainá Brasileiro', 'João Coelho', 'João Coelho', 'João Coelho', 'Mira Katz', ""Diá d'Santana"", 'Ruth Oliveira', 'Maysa Carolino', 'Maysa Carolino', 'Pietro Lírio', 'Pietro Lírio', 'Helton  Yan']","Movie Name: A Cachoeira dos Pássaros 
 Movie Genre: ['Animation', 'Drama'] 
 Movie Overview:  
 Movie Release Date:  
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: pt 
 Movie Popularity: 0.6 
 Cast: [] 
 Crew: ['Rony Severiano', 'Roberto Bezerra', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Thiago Pombo', 'Pedro Audir', 'Esdras Victor', 'Esdras Victor', 'Corina Santiago', 'Corina Santiago', 'Corina Santiago', 'Corina Santiago', 'Áquila Felix', 'nico albuquerque', 'nico albuquerque', 'Laura Castor', 'Tainá Brasileiro', 'João Coelho', 'João Coelho', 'João Coelho', 'Mira Katz', ""Diá d'Santana"", 'Ruth Oliveira', 'Maysa Carolino', 'Maysa Carolino', 'Pietro Lírio', 'Pietro Lírio', 'Helton  Yan']"
243,Îles... Était une Fois : Tahiti et les îles Sous-le-Vent,['Documentary'],,2010-11-24,0,0.0,fr,0.6,[],[],"Movie Name: Îles... Était une Fois : Tahiti et les îles Sous-le-Vent 
 Movie Genre: ['Documentary'] 
 Movie Overview:  
 Movie Release Date: 2010-11-24 
 Movie Runtime: 0 
 Movie Review: 0.0 
 Movie Language: fr 
 Movie Popularity: 0.6 
 Cast: [] 
 Crew: []"
244,Monsoon Blue,['Animation'],"The dream of a goldfish transforming back into its wild form stirs up her long-forgotten memories. She and the goldfish are both trapped in the city. When our soul is broken, where and how can we find it back?",2023-11-15,14,0.0,cn,0.6,[],"['Ellis Ka-Yin Chan', 'Jay Wong']","Movie Name: Monsoon Blue 
 Movie Genre: ['Animation'] 
 Movie Overview: The dream of a goldfish transforming back into its wild form stirs up her long-forgotten memories. She and the goldfish are both trapped in the city. When our soul is broken, where and how can we find it back? 
 Movie Release Date: 2023-11-15 
 Movie Runtime: 14 
 Movie Review: 0.0 
 Movie Language: cn 
 Movie Popularity: 0.6 
 Cast: [] 
 Crew: ['Ellis Ka-Yin Chan', 'Jay Wong']"
245,Irrésistible Gary Cooper,['Documentary'],,2020-01-01,0,6.5,fr,0.83,[],"['Clara Kuperberg', 'Julia Kuperberg']","Movie Name: Irrésistible Gary Cooper 
 Movie Genre: ['Documentary'] 
 Movie Overview:  
 Movie Release Date: 2020-01-01 
 Movie Runtime: 0 
 Movie Review: 6.5 
 Movie Language: fr 
 Movie Popularity: 0.83 
 Cast: [] 
 Crew: ['Clara Kuperberg', 'Julia Kuperberg']"
246,Hold That Pose,"['Comedy', 'Animation']","Goofy is tired and bored. He needs a hobby and decides to pursue photography. Wildlife is an excellent choice for photography so Goofy decides to take a grizzly bear's picture. Unfortunately, when Goofy's flash powder explodes, the bear becomes infuriated and chases Goofy through an amusement park and back to his apartment. Fortunately for Goofy, the bear is pleased with the resulting pictures and ultimately sets up a stand giving his ""autographed photo"" for $10.",1950-11-03,7,6.5,en,3.094,['Pinto Colvig'],"['Walt Disney', 'Jack Kinney', 'Dick Kinney', 'Milt Schaffer']","Movie Name: Hold That Pose 
 Movie Genre: ['Comedy', 'Animation'] 
 Movie Overview: Goofy is tired and bored. He needs a hobby and decides to pursue photography. Wildlife is an excellent choice for photography so Goofy decides to take a grizzly bear's picture. Unfortunately, when Goofy's flash powder explodes, the bear becomes infuriated and chases Goofy through an amusement park and back to his apartment. Fortunately for Goofy, the bear is pleased with the resulting pictures and ultimately sets up a stand giving his ""autographed photo"" for $10. 
 Movie Release Date: 1950-11-03 
 Movie Runtime: 7 
 Movie Review: 6.5 
 Movie Language: en 
 Movie Popularity: 3.094 
 Cast: ['Pinto Colvig'] 
 Crew: ['Walt Disney', 'Jack Kinney', 'Dick Kinney', 'Milt Schaffer']"
247,Hot House Backroom Exclusive 2,[],"The #1 scenes that are burning up the web in the Hot House Backroom are now available to you on DVD! Volume 2 contains 6 sizzling-hot scenes starring your favorite Hot House Men and new Backroom discoveries with the biggest cocks on the planet! From San Francisco flats to gritty warehouse encounters, these Backroom Exclusive Videos will get you off again and again!",2007-07-19,100,6.0,en,0.0,"[""Vinnie D'Angelo"", 'Mike Roberts', 'Alex Fuerte', 'Derrick Hanson', 'Damon Phoenix', 'C.J. Knight', 'Kevin Armstrong', 'Jon Hunter', 'Matt Majors', 'Mike Power']",['Robert C. Drake'],"Movie Name: Hot House Backroom Exclusive 2 
 Movie Genre: [] 
 Movie Overview: The #1 scenes that are burning up the web in the Hot House Backroom are now available to you on DVD! Volume 2 contains 6 sizzling-hot scenes starring your favorite Hot House Men and new Backroom discoveries with the biggest cocks on the planet! From San Francisco flats to gritty warehouse encounters, these Backroom Exclusive Videos will get you off again and again! 
 Movie Release Date: 2007-07-19 
 Movie Runtime: 100 
 Movie Review: 6.0 
 Movie Language: en 
 Movie Popularity: 0.0 
 Cast: [""Vinnie D'Angelo"", 'Mike Roberts', 'Alex Fuerte', 'Derrick Hanson', 'Damon Phoenix', 'C.J. Knight', 'Kevin Armstrong', 'Jon Hunter', 'Matt Majors', 'Mike Power'] 
 Crew: ['Robert C. Drake']"
248,Obsession Kills.,['Horror'],A person with a psychological problem is trying to solve an absurd problem.,2022-10-14,4,9.3,xx,0.6,['İsmayıl Abbaszadə'],"['İsmayıl Abbaszadə', 'İsmayıl Abbaszadə', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Elmin Ibrahimov', 'Səbuhi Hüseynov', 'Səbuhi Hüseynov', 'Məhəmməd Qocayev', 'Məhəmməd Qocayev', 'Məhəmməd Qocayev', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov']","Movie Name: Obsession Kills. 
 Movie Genre: ['Horror'] 
 Movie Overview: A person with a psychological problem is trying to solve an absurd problem. 
 Movie Release Date: 2022-10-14 
 Movie Runtime: 4 
 Movie Review: 9.3 
 Movie Language: xx 
 Movie Popularity: 0.6 
 Cast: ['İsmayıl Abbaszadə'] 
 Crew: ['İsmayıl Abbaszadə', 'İsmayıl Abbaszadə', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Sərxan Paşayev', 'Elmin Ibrahimov', 'Səbuhi Hüseynov', 'Səbuhi Hüseynov', 'Məhəmməd Qocayev', 'Məhəmməd Qocayev', 'Məhəmməd Qocayev', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov', 'Emin Hüseynov']"
249,Addams Family Values,"['Comedy', 'Family', 'Fantasy']","Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",1993-11-19,94,6.946,en,55.965,"['Joan Cusack', 'Raúl Juliá', 'Christopher Lloyd', 'Christina Ricci', 'Anjelica Huston', 'Jimmy Workman', 'David Krumholtz', 'Carel Struycken', 'Peter MacNicol', 'Christine Baranski', 'Carol Kane', 'Kaitlyn Hooper', 'Kristen Hooper', 'Christopher Hart', 'Dana Ivey', 'Mercedes McNab', 'Sam McMurray', 'Harriet Sansom Harris', 'Julie Halston', 'Barry Sonnenfeld', 'Nathan Lane', 'John Franklin', 'Charles Busch', 'Laura Esterman', 'Maureen Sue Levin', 'Darlene Levin', 'Carol Hankins', 'Steven M. Martin', 'Douglas Brian Martin', 'Ryan Holihan', 'Lois de Banzie', 'Vickilyn Reynolds', 'Cynthia Nixon', 'Eyde Byrde', 'David Hyde Pierce', 'Andreana Weiner', 'Peter Graves', 'Rick Scarry', 'Monet Mazur', 'Francis Coady', 'Ian Abercrombie', 'Chris Ellis', 'Camille Saviola', 'Zack Phifer', 'Tony Shalhoub', 'Jeffrey Van Hoose', 'Micah Winkelspecht', 'Matthew Beebe', 'Kristy Shirvani', 'Jamie Gordon', 'Micah Hata', 'Joey Wilcots', 'Jason Fife', 'Karl David-Djerf', 'Haley Peel', 'Cheryl Chase', 'Matthew Bartilson', 'Adena Bjork', 'Alex Gaona', 'Nichole McAuley', 'Zack Milan', 'Rob Sanchez', 'Lenny Wilson']","['Arthur Schmidt', 'Fred C. Blau Jr.', 'Scott Rudin', 'Burtt Harris', 'Barry Sonnenfeld', 'David Rubin', 'Donald Peterman', 'Marvin March', 'Jim Miller', 'Katherine James', 'Theoni V. Aldredge', 'Marc Shaiman', 'Ken Adam', 'Fern Buchner', 'Patricia Tallman', 'William J. Durrell Jr.', 'Michael Tadross', 'Greg P. Russell', 'Adam Shankman', 'Charles William Breen', 'Cheri Minns', ""Jeremiah O'Driscoll"", 'Carin-Anne Strohmaier', 'Albert Delgado', 'Ken Pepiot', 'Paul Rudnick', 'Paul Rudnick', 'David Nicksay', 'Susan Ringo', 'Juno J. Ellis', 'Gary Hymes', 'Charles Addams', 'Ralph Sall', 'D. Scott Easton', 'D. Scott Easton', 'Noah Blough', 'Scott Stambler', 'Peter F. Kurland', 'Mark McGann', 'Robin Harlan', 'Linda Matthews', 'Mitchell Ray Kenney', 'Melinda Sue Gordon', 'Beth Sterner', 'Sarah Monat', 'John Leimanis', 'Cecelia Hall', 'Randy Peters', 'Rhona Gordon', 'Pablo Ferro', 'Lauren Cory', 'Lauren Cory', 'David E. Diano', 'Frank A. Montaño', 'Emily Ferry', 'Robert J. Litt', 'Kim Santantonio', 'Steve Mann', 'Suhail Kafity', 'Judi Townsend', 'Mychael Bates', 'Nancy Fogarty', 'Douglas Greenfield', 'Gerald Quist', 'Nava R. Sadan', 'Frank Howard', 'Joseph A. Ippolito', 'Kathy Orloff', 'Susan Schuler-Page', 'Kelly Porter (costumer)', 'Jim Ondrejko', 'Karen Rasch', 'Ian Woolf', 'Hugo Cortina', 'Scott Forbes', 'Jay Peterman', 'Anne Couk', 'Brad Peterman', 'Tim Boyle', 'Joni Avery', 'Fred Apolito', 'Bob Putynkowski', 'Susan Towner', 'Thomas W. Small', 'Mickey Cassidy', 'Daril Alder', 'Calvin Sterry', 'Richie Gaona', 'Theresa Repola Mohammed', 'Donald L. Hartley', 'Michael W. Blymyer', 'Candace Wells', 'James M. McCann', 'Bob Baron', 'Bob Baron', 'Jeff Pepiot', 'Francis X. Valdez III', 'Joy Taylor', 'Gary L. Karas']","Movie Name: Addams Family Values 
 Movie Genre: ['Comedy', 'Family', 'Fantasy'] 
 Movie Overview: Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands. 
 Movie Release Date: 1993-11-19 
 Movie Runtime: 94 
 Movie Review: 6.946 
 Movie Language: en 
 Movie Popularity: 55.965 
 Cast: ['Joan Cusack', 'Raúl Juliá', 'Christopher Lloyd', 'Christina Ricci', 'Anjelica Huston', 'Jimmy Workman', 'David Krumholtz', 'Carel Struycken', 'Peter MacNicol', 'Christine Baranski', 'Carol Kane', 'Kaitlyn Hooper', 'Kristen Hooper', 'Christopher Hart', 'Dana Ivey', 'Mercedes McNab', 'Sam McMurray', 'Harriet Sansom Harris', 'Julie Halston', 'Barry Sonnenfeld', 'Nathan Lane', 'John Franklin', 'Charles Busch', 'Laura Esterman', 'Maureen Sue Levin', 'Darlene Levin', 'Carol Hankins', 'Steven M. Martin', 'Douglas Brian Martin', 'Ryan Holihan', 'Lois de Banzie', 'Vickilyn Reynolds', 'Cynthia Nixon', 'Eyde Byrde', 'David Hyde Pierce', 'Andreana Weiner', 'Peter Graves', 'Rick Scarry', 'Monet Mazur', 'Francis Coady', 'Ian Abercrombie', 'Chris Ellis', 'Camille Saviola', 'Zack Phifer', 'Tony Shalhoub', 'Jeffrey Van Hoose', 'Micah Winkelspecht', 'Matthew Beebe', 'Kristy Shirvani', 'Jamie Gordon', 'Micah Hata', 'Joey Wilcots', 'Jason Fife', 'Karl David-Djerf', 'Haley Peel', 'Cheryl Chase', 'Matthew Bartilson', 'Adena Bjork', 'Alex Gaona', 'Nichole McAuley', 'Zack Milan', 'Rob Sanchez', 'Lenny Wilson'] 
 Crew: ['Arthur Schmidt', 'Fred C. Blau Jr.', 'Scott Rudin', 'Burtt Harris', 'Barry Sonnenfeld', 'David Rubin', 'Donald Peterman', 'Marvin March', 'Jim Miller', 'Katherine James', 'Theoni V. Aldredge', 'Marc Shaiman', 'Ken Adam', 'Fern Buchner', 'Patricia Tallman', 'William J. Durrell Jr.', 'Michael Tadross', 'Greg P. Russell', 'Adam Shankman', 'Charles William Breen', 'Cheri Minns', ""Jeremiah O'Driscoll"", 'Carin-Anne Strohmaier', 'Albert Delgado', 'Ken Pepiot', 'Paul Rudnick', 'Paul Rudnick', 'David Nicksay', 'Susan Ringo', 'Juno J. Ellis', 'Gary Hymes', 'Charles Addams', 'Ralph Sall', 'D. Scott Easton', 'D. Scott Easton', 'Noah Blough', 'Scott Stambler', 'Peter F. Kurland', 'Mark McGann', 'Robin Harlan', 'Linda Matthews', 'Mitchell Ray Kenney', 'Melinda Sue Gordon', 'Beth Sterner', 'Sarah Monat', 'John Leimanis', 'Cecelia Hall', 'Randy Peters', 'Rhona Gordon', 'Pablo Ferro', 'Lauren Cory', 'Lauren Cory', 'David E. Diano', 'Frank A. Montaño', 'Emily Ferry', 'Robert J. Litt', 'Kim Santantonio', 'Steve Mann', 'Suhail Kafity', 'Judi Townsend', 'Mychael Bates', 'Nancy Fogarty', 'Douglas Greenfield', 'Gerald Quist', 'Nava R. Sadan', 'Frank Howard', 'Joseph A. Ippolito', 'Kathy Orloff', 'Susan Schuler-Page', 'Kelly Porter (costumer)', 'Jim Ondrejko', 'Karen Rasch', 'Ian Woolf', 'Hugo Cortina', 'Scott Forbes', 'Jay Peterman', 'Anne Couk', 'Brad Peterman', 'Tim Boyle', 'Joni Avery', 'Fred Apolito', 'Bob Putynkowski', 'Susan Towner', 'Thomas W. Small', 'Mickey Cassidy', 'Daril Alder', 'Calvin Sterry', 'Richie Gaona', 'Theresa Repola Mohammed', 'Donald L. Hartley', 'Michael W. Blymyer', 'Candace Wells', 'James M. McCann', 'Bob Baron', 'Bob Baron', 'Jeff Pepiot', 'Francis X. Valdez III', 'Joy Taylor', 'Gary L. Karas']"
250,"The Tunnel to Summer, the Exit of Goodbyes","['Animation', 'Drama', 'Romance', 'Fantasy']","Urashima Tunnel – Once you enter that tunnel, you can get whatever you want, but at a price. Kaoru Tohno, who seems to have an elusive personality and traumatic past, and Anzu Hanashiro, who is struggling to reconcile her ideal image and true-to-heart attitude, team up to investigate the Urashima Tunnel and get what they want. This is an unforgettable summer story of nostalgia and sprinting in a remote countryside.",2022-09-09,83,7.815,ja,22.855,"['Ouji Suzuka', 'Marie Iitoyo', 'Tasuku Hatanaka', 'Arisa Komiya', 'Haruka Terui', 'Rikiya Koyama', 'Seiran Kobayashi']","['Akinori Mishima', 'Kazumi Inadome', 'Kazumi Inadome', 'Kunio Katsuki', 'Tomohisa Taguchi', 'Tomohisa Taguchi', 'Tomohisa Taguchi', 'Tomohisa Taguchi', 'Katsutoshi Nakamura', 'Satoki Iida', 'Reiko Sasaki', 'Harumi Fuuki', 'Yasuhisa Kato', 'Yasuhisa Kato', 'Tomoyuki Kitamura', 'Kazutaka Ozaki', 'Akihiro Izumi', 'Yuuichi Furuichi', 'Ryosuke Naya', 'Kanako Maru', 'Kaori Yamada', 'Hideyuki Nanba', 'Michio Hasegawa', 'Michio Hasegawa', 'Miho Kawasaki', 'Takayoshi Hayashi', 'Etsushi Ogawa', 'Yuuki Hatakeyama', 'Eiko Tsunado', 'Ryoichiro Matsuo', 'Sho Yamamoto', 'Saori Goda', 'Tsukasa Saito', 'Masashi Uoyama', 'Mitsuaki Hori', 'Kazuo Takigawa', 'Kanji Miyake', 'Kou Hoshina', 'Seiji Tachikawa', 'Seiji Tachikawa', 'Yusuke Kawabe', 'Yuu Kato', 'Kenji Terao', 'Takeo Shutou', 'Masayo Kudo', 'Tomomi Yabuki', 'Tomomi Yabuki', 'Tomomi Yabuki', 'Tomomi Yabuki', 'Daiki Nagata', 'Nobuo Takahashi', 'Tomonari Tokuhisa', 'Aya Nasuno', 'Kazunari Okuma', 'Nobumasa Sawabe', 'Reiko Okamura', 'Junichi Arai', 'Rie Sakurai', 'KUKKA', 'Mei Hachimoku', 'Hirofumi Ito', 'Nao Matsumura', 'Saki Yamada', 'Naoki Koyama', 'Taisuke Shikama', 'Masaaki Fujita', 'Masaaki Fujita']","Movie Name: The Tunnel to Summer, the Exit of Goodbyes 
 Movie Genre: ['Animation', 'Drama', 'Romance', 'Fantasy'] 
 Movie Overview: Urashima Tunnel – Once you enter that tunnel, you can get whatever you want, but at a price. Kaoru Tohno, who seems to have an elusive personality and traumatic past, and Anzu Hanashiro, who is struggling to reconcile her ideal image and true-to-heart attitude, team up to investigate the Urashima Tunnel and get what they want. This is an unforgettable summer story of nostalgia and sprinting in a remote countryside. 
 Movie Release Date: 2022-09-09 
 Movie Runtime: 83 
 Movie Review: 7.815 
 Movie Language: ja 
 Movie Popularity: 22.855 
 Cast: ['Ouji Suzuka', 'Marie Iitoyo', 'Tasuku Hatanaka', 'Arisa Komiya', 'Haruka Terui', 'Rikiya Koyama', 'Seiran Kobayashi'] 
 Crew: ['Akinori Mishima', 'Kazumi Inadome', 'Kazumi Inadome', 'Kunio Katsuki', 'Tomohisa Taguchi', 'Tomohisa Taguchi', 'Tomohisa Taguchi', 'Tomohisa Taguchi', 'Katsutoshi Nakamura', 'Satoki Iida', 'Reiko Sasaki', 'Harumi Fuuki', 'Yasuhisa Kato', 'Yasuhisa Kato', 'Tomoyuki Kitamura', 'Kazutaka Ozaki', 'Akihiro Izumi', 'Yuuichi Furuichi', 'Ryosuke Naya', 'Kanako Maru', 'Kaori Yamada', 'Hideyuki Nanba', 'Michio Hasegawa', 'Michio Hasegawa', 'Miho Kawasaki', 'Takayoshi Hayashi', 'Etsushi Ogawa', 'Yuuki Hatakeyama', 'Eiko Tsunado', 'Ryoichiro Matsuo', 'Sho Yamamoto', 'Saori Goda', 'Tsukasa Saito', 'Masashi Uoyama', 'Mitsuaki Hori', 'Kazuo Takigawa', 'Kanji Miyake', 'Kou Hoshina', 'Seiji Tachikawa', 'Seiji Tachikawa', 'Yusuke Kawabe', 'Yuu Kato', 'Kenji Terao', 'Takeo Shutou', 'Masayo Kudo', 'Tomomi Yabuki', 'Tomomi Yabuki', 'Tomomi Yabuki', 'Tomomi Yabuki', 'Daiki Nagata', 'Nobuo Takahashi', 'Tomonari Tokuhisa', 'Aya Nasuno', 'Kazunari Okuma', 'Nobumasa Sawabe', 'Reiko Okamura', 'Junichi Arai', 'Rie Sakurai', 'KUKKA', 'Mei Hachimoku', 'Hirofumi Ito', 'Nao Matsumura', 'Saki Yamada', 'Naoki Koyama', 'Taisuke Shikama', 'Masaaki Fujita', 'Masaaki Fujita']"
251,The Flight of the Phoenix,"['Adventure', 'Drama']",A cargo aircraft crashes in a sandstorm in the Sahara with less than a dozen men on board. One of the passengers is an airplane designer who comes up with the idea of ripping off the undamaged wing and using it as the basis for a replacement aircraft they will build to escape before their food and water run out.,1965-12-15,142,7.2,en,13.295,"['James Stewart', 'Richard Attenborough', 'Peter Finch', 'Hardy Krüger', 'Ernest Borgnine', 'Ian Bannen', 'Ronald Fraser', 'Christian Marquand', 'Dan Duryea', 'George Kennedy', 'Gabriele Tinti', 'Alex Montoya', 'Peter Bravos', 'William Aldrich', 'Barrie Chase']","['Joseph F. Biroc', 'Robert Aldrich', 'Robert Aldrich', 'Lukas Heller', 'Michael Luciano', 'Frank De Vol', 'Trevor Dudley-Smith', 'John Orlando']","Movie Name: The Flight of the Phoenix 
 Movie Genre: ['Adventure', 'Drama'] 
 Movie Overview: A cargo aircraft crashes in a sandstorm in the Sahara with less than a dozen men on board. One of the passengers is an airplane designer who comes up with the idea of ripping off the undamaged wing and using it as the basis for a replacement aircraft they will build to escape before their food and water run out. 
 Movie Release Date: 1965-12-15 
 Movie Runtime: 142 
 Movie Review: 7.2 
 Movie Language: en 
 Movie Popularity: 13.295 
 Cast: ['James Stewart', 'Richard Attenborough', 'Peter Finch', 'Hardy Krüger', 'Ernest Borgnine', 'Ian Bannen', 'Ronald Fraser', 'Christian Marquand', 'Dan Duryea', 'George Kennedy', 'Gabriele Tinti', 'Alex Montoya', 'Peter Bravos', 'William Aldrich', 'Barrie Chase'] 
 Crew: ['Joseph F. Biroc', 'Robert Aldrich', 'Robert Aldrich', 'Lukas Heller', 'Michael Luciano', 'Frank De Vol', 'Trevor Dudley-Smith', 'John Orlando']"
